Product ID,Category,Inventory Level,Units Sold,Price,Discount,Demand Forecast,Inventory Gap,Days of Inventory,Inventory Status,Suggested Order,Competitor Pricing
P0010,Toys,250,131,41.93,10,128.6,121.4,1.9,Overstock,0.0,46.86
P0011,Toys,171,138,94.53,10,143.28,27.72,1.2,Overstock,0.0,94.32
P0012,Groceries,107,75,54.62,0,82.55,24.450000000000003,1.3,Overstock,0.0,51.62
P0013,Clothing,355,201,21.22,0,195.04,159.96,1.8,Overstock,0.0,19.9
P0014,Toys,386,347,32.03,20,350.87,35.129999999999995,1.1,Overstock,0.0,31.09
P0015,Toys,55,12,74.65,20,4.0,51.0,13.8,Overstock,0.0,74.89
P0016,Electronics,247,224,83.79,10,237.8,9.199999999999989,1.0,Healthy,0.0,83.53
P0017,Groceries,410,133,50.22,20,123.12,286.88,3.3,Overstock,0.0,46.27
P0018,Groceries,69,62,38.08,5,53.11,15.89,1.3,Overstock,0.0,39.21
P0019,Groceries,78,8,56.85,5,1.6,76.4,48.8,Overstock,0.0,55.45
P0020,Toys,138,23,81.71,10,19.22,118.78,7.2,Overstock,0.0,82.27
P0001,Groceries,52,51,15.34,0,59.44,-7.439999999999998,0.9,Stockout Risk,7.439999999999998,14.57
P0002,Groceries,98,44,53.49,20,57.88,40.12,1.7,Overstock,0.0,54.32
P0003,Toys,277,61,70.3,15,54.36,222.64,5.1,Overstock,0.0,65.33
P0004,Clothing,458,282,61.18,5,298.13,159.87,1.5,Overstock,0.0,60.34
P0005,Electronics,255,246,80.42,20,248.08,6.9199999999999875,1.0,Healthy,0.0,75.87
P0006,Furniture,496,352,56.67,5,369.04,126.95999999999998,1.3,Overstock,0.0,53.86
P0007,Groceries,474,297,98.56,0,300.0,174.0,1.6,Overstock,0.0,98.07
P0008,Groceries,291,76,52.37,15,93.0,198.0,3.1,Overstock,0.0,56.58
P0009,Clothing,215,109,17.12,15,114.61,100.39,1.9,Overstock,0.0,19.41
P0010,Furniture,287,188,19.67,10,192.93,94.07,1.5,Overstock,0.0,16.12
P0011,Furniture,252,30,40.65,15,30.27,221.73,8.3,Overstock,0.0,43.11
P0012,Furniture,392,321,84.04,10,316.72,75.27999999999997,1.2,Overstock,0.0,86.85
P0013,Furniture,440,266,16.38,5,275.4,164.60000000000002,1.6,Overstock,0.0,13.13
P0014,Clothing,435,145,31.35,10,149.96,285.03999999999996,2.9,Overstock,0.0,30.78
P0015,Clothing,475,196,69.98,20,201.98,273.02,2.4,Overstock,0.0,65.5
P0016,Groceries,173,169,91.14,20,177.52,-4.52000000000001,1.0,Healthy,0.0,89.09
P0017,Groceries,180,3,94.49,15,15.4,164.6,11.7,Overstock,0.0,93.31
P0018,Toys,159,49,81.29,10,40.72,118.28,3.9,Overstock,0.0,82.31
P0019,Furniture,168,35,51.89,10,43.44,124.56,3.9,Overstock,0.0,48.85
P0020,Toys,114,65,86.12,10,66.78,47.22,1.7,Overstock,0.0,90.75
P0001,Clothing,79,26,29.67,0,34.58,44.42,2.3,Overstock,0.0,34.08
P0002,Electronics,427,137,30.18,10,152.84,274.15999999999997,2.8,Overstock,0.0,31.34
P0003,Electronics,438,345,71.71,0,361.13,76.87,1.2,Overstock,0.0,70.18
P0004,Furniture,281,81,86.1,5,94.23,186.76999999999998,3.0,Overstock,0.0,90.17
P0005,Furniture,431,234,25.51,15,241.24,189.76,1.8,Overstock,0.0,24.62
P0006,Electronics,144,125,43.92,20,139.13,4.8700000000000045,1.0,Healthy,0.0,47.06
P0007,Electronics,253,85,57.18,15,89.09,163.91,2.8,Overstock,0.0,61.52
P0008,Toys,177,20,76.28,5,25.59,151.41,6.9,Overstock,0.0,78.65
P0009,Groceries,499,488,88.48,15,505.39,-6.389999999999986,1.0,Healthy,0.0,90.66
P0010,Electronics,500,351,43.02,15,366.55,133.45,1.4,Overstock,0.0,47.42
P0011,Toys,475,452,47.47,15,449.98,25.019999999999982,1.1,Overstock,0.0,44.97
P0012,Toys,277,169,98.07,5,170.72,106.28,1.6,Overstock,0.0,102.95
P0013,Electronics,334,280,60.67,15,298.44,35.56,1.1,Overstock,0.0,58.06
P0014,Groceries,282,169,27.73,15,159.28,122.72,1.8,Overstock,0.0,30.09
P0015,Toys,453,379,65.55,5,383.26,69.74000000000001,1.2,Overstock,0.0,64.51
P0016,Electronics,199,18,17.25,0,15.59,183.41,12.8,Overstock,0.0,19.19
P0017,Furniture,280,4,95.99,0,22.18,257.82,12.6,Overstock,0.0,96.12
P0018,Groceries,264,131,55.35,5,124.86,139.14,2.1,Overstock,0.0,60.05
P0019,Groceries,485,455,89.03,15,473.14,11.860000000000014,1.0,Healthy,0.0,92.43
P0020,Electronics,451,142,59.11,0,140.54,310.46000000000004,3.2,Overstock,0.0,58.81
P0001,Clothing,382,378,37.23,20,373.03,8.970000000000027,1.0,Healthy,0.0,37.71
P0002,Furniture,204,134,25.35,15,131.53,72.47,1.6,Overstock,0.0,25.92
P0003,Groceries,324,278,22.71,0,291.97,32.02999999999997,1.1,Overstock,0.0,18.74
P0004,Toys,92,16,88.87,15,30.91,61.09,3.0,Overstock,0.0,92.02
P0005,Clothing,71,10,42.74,15,19.92,51.08,3.6,Overstock,0.0,40.51
P0006,Furniture,71,23,18.41,0,14.58,56.42,4.9,Overstock,0.0,17.85
P0007,Clothing,190,8,97.56,20,15.42,174.58,12.3,Overstock,0.0,97.22
P0008,Furniture,448,69,66.15,10,76.3,371.7,5.9,Overstock,0.0,63.64
P0009,Electronics,358,22,29.26,10,15.26,342.74,23.5,Overstock,0.0,32.83
P0010,Groceries,176,99,33.51,5,94.08,81.92,1.9,Overstock,0.0,35.14
P0011,Groceries,249,187,87.92,5,196.56,52.44,1.3,Overstock,0.0,86.56
P0012,Toys,212,68,98.29,15,70.5,141.5,3.0,Overstock,0.0,98.58
P0013,Furniture,248,70,38.2,5,64.03,183.97,3.9,Overstock,0.0,33.95
P0014,Furniture,213,112,72.41,0,120.65,92.35,1.8,Overstock,0.0,74.02
P0015,Electronics,347,197,99.22,5,216.78,130.22,1.6,Overstock,0.0,98.12
P0016,Toys,240,125,32.35,15,132.03,107.97,1.8,Overstock,0.0,37.3
P0017,Furniture,90,9,70.53,20,0.33,89.67,272.7,Overstock,0.0,68.41
P0018,Electronics,55,28,45.93,10,44.8,10.200000000000003,1.2,Overstock,0.0,48.21
P0019,Clothing,254,185,73.66,20,176.13,77.87,1.4,Overstock,0.0,74.68
P0020,Toys,297,185,20.34,10,177.72,119.28,1.7,Overstock,0.0,20.7
P0001,Clothing,114,32,95.36,20,34.28,79.72,3.3,Overstock,0.0,91.17
P0002,Clothing,482,300,90.32,20,297.72,184.27999999999997,1.6,Overstock,0.0,90.61
P0003,Toys,156,131,51.91,0,121.26,34.739999999999995,1.3,Overstock,0.0,49.33
P0004,Furniture,267,194,15.56,5,204.77,62.22999999999999,1.3,Overstock,0.0,19.36
P0005,Electronics,56,30,25.08,20,22.81,33.19,2.5,Overstock,0.0,24.38
P0006,Clothing,139,23,53.6,10,24.56,114.44,5.7,Overstock,0.0,54.35
P0007,Furniture,285,10,12.09,15,13.23,271.77,21.5,Overstock,0.0,9.33
P0008,Groceries,174,18,97.0,0,35.74,138.26,4.9,Overstock,0.0,94.21
P0009,Clothing,376,181,46.77,20,184.11,191.89,2.0,Overstock,0.0,49.41
P0010,Clothing,374,233,10.27,15,237.26,136.74,1.6,Overstock,0.0,13.98
P0011,Clothing,74,66,96.54,0,68.33,5.670000000000002,1.1,Overstock,0.0,93.33
P0012,Clothing,406,120,69.12,5,138.52,267.48,2.9,Overstock,0.0,72.23
P0013,Groceries,129,108,66.13,15,114.74,14.260000000000005,1.1,Overstock,0.0,65.83
P0014,Clothing,117,23,28.99,20,40.64,76.36,2.9,Overstock,0.0,26.26
P0015,Electronics,212,32,66.48,15,30.44,181.56,7.0,Overstock,0.0,65.69
P0016,Groceries,184,157,32.94,15,148.72,35.28,1.2,Overstock,0.0,32.29
P0017,Electronics,449,215,11.22,10,212.9,236.1,2.1,Overstock,0.0,14.83
P0018,Toys,190,141,92.55,10,157.96,32.03999999999999,1.2,Overstock,0.0,95.57
P0019,Furniture,59,58,48.62,15,53.66,5.340000000000003,1.1,Overstock,0.0,49.1
P0020,Clothing,118,81,42.16,20,84.2,33.8,1.4,Overstock,0.0,38.53
P0001,Toys,463,96,32.0,20,108.93,354.07,4.3,Overstock,0.0,33.07
P0002,Electronics,69,24,16.83,20,43.12,25.880000000000003,1.6,Overstock,0.0,14.4
P0003,Toys,223,8,25.36,15,25.85,197.15,8.6,Overstock,0.0,25.28
P0004,Furniture,320,288,95.28,0,287.8,32.19999999999999,1.1,Overstock,0.0,96.19
P0005,Electronics,244,161,46.26,10,176.75,67.25,1.4,Overstock,0.0,46.45
P0006,Clothing,112,15,12.59,10,23.12,88.88,4.8,Overstock,0.0,12.39
P0007,Toys,185,5,54.2,10,12.83,172.17,14.4,Overstock,0.0,50.05
P0008,Toys,282,9,91.31,10,5.14,276.86,54.9,Overstock,0.0,92.47
P0009,Groceries,382,274,19.83,0,268.73,113.26999999999998,1.4,Overstock,0.0,18.47
P0010,Toys,405,357,20.43,20,371.76,33.24000000000001,1.1,Overstock,0.0,21.63
P0011,Electronics,172,133,53.73,15,140.03,31.97,1.2,Overstock,0.0,56.47
P0012,Electronics,424,266,20.24,0,266.81,157.19,1.6,Overstock,0.0,20.53
P0013,Furniture,244,131,20.95,10,132.82,111.18,1.8,Overstock,0.0,16.18
P0014,Furniture,125,90,76.86,10,94.26,30.739999999999995,1.3,Overstock,0.0,76.44
P0015,Clothing,194,78,83.45,10,93.35,100.65,2.1,Overstock,0.0,80.25
P0016,Electronics,475,254,53.96,10,247.98,227.02,1.9,Overstock,0.0,57.48
P0017,Groceries,116,56,33.7,15,53.38,62.62,2.2,Overstock,0.0,33.57
P0018,Furniture,320,198,57.11,10,206.87,113.13,1.5,Overstock,0.0,56.48
P0019,Clothing,285,73,52.31,15,86.83,198.17000000000002,3.3,Overstock,0.0,49.35
P0020,Clothing,127,8,45.02,20,2.75,124.25,46.2,Overstock,0.0,42.72
P0001,Toys,189,75,62.52,20,71.8,117.2,2.6,Overstock,0.0,67.11
P0002,Electronics,57,47,77.76,20,38.12,18.880000000000003,1.5,Overstock,0.0,81.94
P0003,Groceries,375,284,88.04,5,294.03,80.97000000000003,1.3,Overstock,0.0,90.18
P0004,Clothing,475,235,15.76,10,242.63,232.37,2.0,Overstock,0.0,14.36
P0005,Toys,117,74,40.66,10,73.19,43.81,1.6,Overstock,0.0,37.03
P0006,Toys,252,98,25.75,15,117.27,134.73000000000002,2.1,Overstock,0.0,25.22
P0007,Furniture,479,211,38.39,5,226.75,252.25,2.1,Overstock,0.0,39.93
P0008,Electronics,173,65,29.55,10,62.07,110.93,2.8,Overstock,0.0,27.79
P0009,Toys,204,19,53.63,15,16.29,187.71,12.5,Overstock,0.0,51.65
P0010,Toys,207,70,20.78,5,84.1,122.9,2.5,Overstock,0.0,16.12
P0011,Electronics,315,143,43.44,0,161.84,153.16,1.9,Overstock,0.0,44.87
P0012,Toys,474,385,43.34,10,380.68,93.32,1.2,Overstock,0.0,41.94
P0013,Toys,432,80,72.33,0,76.54,355.46,5.6,Overstock,0.0,77.31
P0014,Toys,120,49,70.92,20,58.41,61.59,2.1,Overstock,0.0,74.2
P0015,Furniture,303,282,94.51,15,294.81,8.189999999999998,1.0,Healthy,0.0,94.18
P0016,Electronics,480,452,23.66,10,465.08,14.920000000000016,1.0,Healthy,0.0,26.19
P0017,Clothing,325,236,50.67,20,229.25,95.75,1.4,Overstock,0.0,54.82
P0018,Furniture,375,170,97.36,10,176.72,198.28,2.1,Overstock,0.0,101.22
P0019,Toys,242,179,28.95,5,197.35,44.650000000000006,1.2,Overstock,0.0,30.86
P0020,Groceries,446,84,38.12,0,87.23,358.77,5.1,Overstock,0.0,38.17
P0001,Furniture,430,231,38.43,20,244.54,185.46,1.8,Overstock,0.0,35.93
P0002,Furniture,208,70,16.92,5,75.22,132.78,2.8,Overstock,0.0,14.38
P0003,Groceries,58,47,35.15,10,47.75,10.25,1.2,Overstock,0.0,30.49
P0004,Groceries,163,41,57.79,5,48.09,114.91,3.4,Overstock,0.0,55.25
P0005,Toys,412,285,37.58,20,296.98,115.01999999999998,1.4,Overstock,0.0,37.11
P0006,Furniture,493,344,23.56,5,337.16,155.83999999999997,1.5,Overstock,0.0,24.63
P0007,Toys,159,22,37.08,0,40.42,118.58,3.9,Overstock,0.0,32.84
P0008,Toys,204,9,72.05,10,17.06,186.94,12.0,Overstock,0.0,68.95
P0009,Toys,245,145,85.92,0,145.13,99.87,1.7,Overstock,0.0,89.17
P0010,Toys,53,10,14.1,20,22.54,30.46,2.4,Overstock,0.0,13.16
P0011,Toys,358,121,77.31,10,134.01,223.99,2.7,Overstock,0.0,72.94
P0012,Clothing,497,414,93.67,5,414.57,82.43,1.2,Overstock,0.0,98.19
P0013,Electronics,62,29,55.36,10,47.41,14.590000000000003,1.3,Overstock,0.0,60.04
P0014,Furniture,122,118,99.19,5,132.45,-10.449999999999989,0.9,Stockout Risk,10.449999999999989,103.73
P0015,Groceries,78,45,94.96,0,54.14,23.86,1.4,Overstock,0.0,96.95
P0016,Groceries,181,105,31.99,15,124.11,56.89,1.5,Overstock,0.0,27.47
P0017,Toys,457,281,38.82,0,299.08,157.92000000000002,1.5,Overstock,0.0,36.16
P0018,Clothing,367,177,49.13,10,194.29,172.71,1.9,Overstock,0.0,47.42
P0019,Clothing,153,119,71.32,10,124.98,28.019999999999996,1.2,Overstock,0.0,71.26
P0020,Furniture,477,55,65.34,15,59.65,417.35,8.0,Overstock,0.0,60.68
P0001,Groceries,407,156,85.55,10,162.58,244.42,2.5,Overstock,0.0,83.47
P0002,Electronics,206,168,54.54,20,173.01,32.99000000000001,1.2,Overstock,0.0,50.09
P0003,Clothing,192,132,11.91,15,126.21,65.79,1.5,Overstock,0.0,9.51
P0004,Clothing,172,129,76.02,20,143.4,28.599999999999994,1.2,Overstock,0.0,72.63
P0005,Toys,61,24,75.85,15,14.72,46.28,4.1,Overstock,0.0,76.2
P0006,Furniture,328,45,11.23,5,62.27,265.73,5.3,Overstock,0.0,15.2
P0007,Toys,389,290,19.57,5,282.36,106.63999999999999,1.4,Overstock,0.0,21.71
P0008,Clothing,190,105,45.37,20,123.61,66.39,1.5,Overstock,0.0,45.25
P0009,Electronics,405,24,76.6,10,31.93,373.07,12.7,Overstock,0.0,76.23
P0010,Clothing,476,82,67.21,15,99.61,376.39,4.8,Overstock,0.0,69.35
P0011,Toys,198,136,77.08,0,126.91,71.09,1.6,Overstock,0.0,81.65
P0012,Clothing,475,389,23.78,20,395.96,79.04000000000002,1.2,Overstock,0.0,20.41
P0013,Electronics,156,25,82.89,20,32.21,123.78999999999999,4.8,Overstock,0.0,83.08
P0014,Groceries,312,46,78.28,20,48.15,263.85,6.5,Overstock,0.0,76.84
P0015,Electronics,87,45,37.42,5,36.65,50.35,2.4,Overstock,0.0,36.01
P0016,Furniture,433,212,28.8,10,219.06,213.94,2.0,Overstock,0.0,24.76
P0017,Groceries,239,69,74.29,5,68.84,170.16,3.5,Overstock,0.0,74.99
P0018,Furniture,278,58,81.7,10,72.74,205.26,3.8,Overstock,0.0,77.72
P0019,Clothing,335,194,19.53,15,197.65,137.35,1.7,Overstock,0.0,24.04
P0020,Toys,464,281,10.04,5,282.76,181.24,1.6,Overstock,0.0,11.66
P0001,Groceries,366,235,64.65,0,235.95,130.05,1.6,Overstock,0.0,68.94
P0002,Clothing,90,48,76.97,20,60.98,29.020000000000003,1.5,Overstock,0.0,72.18
P0003,Electronics,274,182,83.57,15,182.32,91.68,1.5,Overstock,0.0,83.89
P0004,Furniture,142,17,81.5,0,14.28,127.72,9.9,Overstock,0.0,80.8
P0005,Clothing,306,195,32.21,20,205.87,100.13,1.5,Overstock,0.0,35.2
P0006,Furniture,181,168,23.52,20,163.12,17.879999999999995,1.1,Overstock,0.0,19.49
P0007,Furniture,264,62,25.66,0,65.22,198.78,4.0,Overstock,0.0,25.84
P0008,Electronics,125,61,65.32,20,74.84,50.16,1.7,Overstock,0.0,63.42
P0009,Clothing,203,138,70.34,5,133.44,69.56,1.5,Overstock,0.0,73.22
P0010,Electronics,157,143,18.35,0,141.75,15.25,1.1,Overstock,0.0,19.25
P0011,Groceries,216,176,99.92,5,194.6,21.400000000000006,1.1,Overstock,0.0,98.92
P0012,Furniture,274,259,75.65,20,275.38,-1.3799999999999955,1.0,Healthy,0.0,72.74
P0013,Toys,364,264,62.11,10,265.79,98.20999999999998,1.4,Overstock,0.0,66.31
P0014,Toys,352,78,74.59,20,93.94,258.06,3.7,Overstock,0.0,78.6
P0015,Furniture,436,339,25.23,5,340.06,95.94,1.3,Overstock,0.0,22.14
P0016,Toys,308,159,36.38,20,154.2,153.8,2.0,Overstock,0.0,35.43
P0017,Electronics,175,167,98.65,5,171.74,3.259999999999991,1.0,Healthy,0.0,98.07
P0018,Toys,386,61,30.03,15,75.89,310.11,5.1,Overstock,0.0,34.85
P0019,Clothing,125,48,12.54,0,50.56,74.44,2.5,Overstock,0.0,8.55
P0020,Furniture,358,72,60.36,15,63.91,294.09000000000003,5.6,Overstock,0.0,62.68
P0001,Toys,201,46,41.79,15,64.19,136.81,3.1,Overstock,0.0,46.17
P0002,Groceries,446,215,15.56,0,228.89,217.11,1.9,Overstock,0.0,17.84
P0003,Furniture,383,80,52.47,20,80.92,302.08,4.7,Overstock,0.0,51.17
P0004,Furniture,451,4,60.73,15,19.88,431.12,22.7,Overstock,0.0,63.52
P0005,Toys,302,116,70.61,15,126.71,175.29000000000002,2.4,Overstock,0.0,72.62
P0006,Groceries,404,134,25.45,15,141.63,262.37,2.9,Overstock,0.0,25.88
P0007,Groceries,444,107,88.68,0,109.83,334.17,4.0,Overstock,0.0,89.98
P0008,Furniture,269,149,42.36,15,140.82,128.18,1.9,Overstock,0.0,39.15
P0009,Electronics,444,89,79.34,20,106.82,337.18,4.2,Overstock,0.0,77.17
P0010,Groceries,420,349,56.65,15,351.3,68.69999999999999,1.2,Overstock,0.0,54.45
P0011,Electronics,307,137,25.02,20,155.04,151.96,2.0,Overstock,0.0,27.15
P0012,Groceries,130,77,70.95,0,84.01,45.989999999999995,1.5,Overstock,0.0,69.62
P0013,Toys,74,44,81.52,5,57.01,16.990000000000002,1.3,Overstock,0.0,76.62
P0014,Furniture,220,193,37.43,5,183.27,36.72999999999999,1.2,Overstock,0.0,40.23
P0015,Toys,257,16,42.09,15,23.8,233.2,10.8,Overstock,0.0,45.96
P0016,Furniture,370,24,43.55,5,25.3,344.7,14.6,Overstock,0.0,38.89
P0017,Groceries,421,268,73.86,5,259.29,161.70999999999998,1.6,Overstock,0.0,78.53
P0018,Groceries,237,12,46.02,15,26.71,210.29,8.9,Overstock,0.0,45.95
P0019,Toys,289,114,72.84,20,122.73,166.26999999999998,2.4,Overstock,0.0,74.08
P0020,Furniture,329,308,82.18,20,322.79,6.2099999999999795,1.0,Healthy,0.0,84.45
P0001,Groceries,259,48,40.52,15,51.45,207.55,5.0,Overstock,0.0,41.84
P0002,Toys,220,55,50.27,20,73.6,146.4,3.0,Overstock,0.0,50.44
P0003,Toys,461,329,13.73,20,332.06,128.94,1.4,Overstock,0.0,14.85
P0004,Toys,218,112,43.53,0,106.83,111.17,2.0,Overstock,0.0,44.99
P0005,Groceries,116,51,43.01,10,60.63,55.37,1.9,Overstock,0.0,39.09
P0006,Electronics,210,36,47.68,0,40.31,169.69,5.2,Overstock,0.0,52.39
P0007,Toys,424,307,42.48,10,314.65,109.35000000000002,1.3,Overstock,0.0,41.95
P0008,Toys,302,255,85.63,15,246.82,55.18000000000001,1.2,Overstock,0.0,88.51
P0009,Electronics,221,125,80.52,15,122.84,98.16,1.8,Overstock,0.0,78.41
P0010,Groceries,315,37,30.12,0,56.28,258.72,5.6,Overstock,0.0,33.15
P0011,Clothing,288,88,21.52,20,84.61,203.39,3.4,Overstock,0.0,20.94
P0012,Groceries,337,145,80.42,5,162.19,174.81,2.1,Overstock,0.0,85.05
P0013,Clothing,99,6,60.46,5,22.32,76.68,4.4,Overstock,0.0,60.82
P0014,Toys,127,84,72.07,0,102.89,24.11,1.2,Overstock,0.0,69.83
P0015,Furniture,267,106,58.08,15,98.52,168.48000000000002,2.7,Overstock,0.0,57.02
P0016,Clothing,425,409,84.85,10,418.46,6.5400000000000205,1.0,Healthy,0.0,85.51
P0017,Electronics,464,312,53.45,10,318.15,145.85000000000002,1.5,Overstock,0.0,51.69
P0018,Groceries,219,10,79.52,15,16.74,202.26,13.1,Overstock,0.0,79.67
P0019,Furniture,331,249,98.53,0,254.0,77.0,1.3,Overstock,0.0,96.91
P0020,Electronics,256,58,58.14,5,64.04,191.95999999999998,4.0,Overstock,0.0,61.71
P0001,Furniture,195,141,27.51,20,143.26,51.74000000000001,1.4,Overstock,0.0,27.31
P0002,Toys,285,214,88.29,0,226.13,58.870000000000005,1.3,Overstock,0.0,83.83
P0003,Groceries,121,19,36.32,20,19.69,101.31,6.1,Overstock,0.0,40.69
P0004,Toys,66,31,62.54,10,31.41,34.59,2.1,Overstock,0.0,60.28
P0005,Toys,308,163,18.78,0,180.25,127.75,1.7,Overstock,0.0,14.93
P0006,Groceries,301,213,90.22,20,228.78,72.22,1.3,Overstock,0.0,87.44
P0007,Clothing,87,69,53.91,15,62.06,24.939999999999998,1.4,Overstock,0.0,55.13
P0008,Toys,273,206,91.59,20,211.94,61.06,1.3,Overstock,0.0,92.92
P0009,Furniture,284,131,44.95,15,137.98,146.02,2.1,Overstock,0.0,45.92
P0010,Clothing,126,101,51.26,20,100.63,25.370000000000005,1.3,Overstock,0.0,54.61
P0011,Groceries,419,51,81.94,10,44.82,374.18,9.3,Overstock,0.0,79.1
P0012,Toys,335,275,77.53,0,268.49,66.50999999999999,1.2,Overstock,0.0,82.49
P0013,Furniture,340,76,83.19,5,89.46,250.54000000000002,3.8,Overstock,0.0,85.0
P0014,Groceries,120,16,70.02,15,17.8,102.2,6.7,Overstock,0.0,71.21
P0015,Furniture,237,18,20.51,15,32.29,204.71,7.3,Overstock,0.0,17.93
P0016,Furniture,395,214,94.99,20,210.5,184.5,1.9,Overstock,0.0,98.5
P0017,Electronics,143,56,21.95,0,62.9,80.1,2.3,Overstock,0.0,22.47
P0018,Toys,327,17,66.08,15,14.88,312.12,22.0,Overstock,0.0,65.38
P0019,Electronics,203,64,91.87,20,74.79,128.20999999999998,2.7,Overstock,0.0,87.61
P0020,Furniture,87,3,65.19,10,6.75,80.25,12.9,Overstock,0.0,66.43
P0001,Toys,255,204,48.1,15,199.91,55.09,1.3,Overstock,0.0,50.2
P0002,Electronics,110,17,45.9,0,34.21,75.78999999999999,3.2,Overstock,0.0,46.88
P0003,Electronics,436,235,92.63,15,253.02,182.98,1.7,Overstock,0.0,92.73
P0004,Groceries,162,37,88.84,10,48.8,113.2,3.3,Overstock,0.0,86.82
P0005,Furniture,283,55,47.04,20,53.78,229.22,5.3,Overstock,0.0,50.69
P0006,Furniture,419,382,68.27,5,386.67,32.329999999999984,1.1,Overstock,0.0,71.46
P0007,Toys,230,156,91.07,15,153.9,76.1,1.5,Overstock,0.0,90.82
P0008,Clothing,428,334,61.85,15,337.38,90.62,1.3,Overstock,0.0,60.62
P0009,Groceries,75,39,59.15,10,30.86,44.14,2.4,Overstock,0.0,61.82
P0010,Furniture,281,200,33.62,5,207.71,73.28999999999999,1.4,Overstock,0.0,33.21
P0011,Clothing,423,354,98.19,0,352.23,70.76999999999998,1.2,Overstock,0.0,95.67
P0012,Clothing,229,113,19.81,5,125.99,103.01,1.8,Overstock,0.0,16.92
P0013,Groceries,242,159,91.06,0,162.1,79.9,1.5,Overstock,0.0,86.67
P0014,Clothing,235,214,25.78,0,219.35,15.650000000000006,1.1,Overstock,0.0,28.04
P0015,Groceries,431,287,37.53,10,302.29,128.70999999999998,1.4,Overstock,0.0,34.92
P0016,Toys,334,108,76.0,20,125.82,208.18,2.7,Overstock,0.0,76.03
P0017,Electronics,200,77,40.84,15,93.05,106.95,2.1,Overstock,0.0,37.06
P0018,Groceries,117,94,47.07,10,106.7,10.299999999999997,1.1,Overstock,0.0,47.25
P0019,Furniture,69,43,20.9,5,50.24,18.759999999999998,1.4,Overstock,0.0,20.14
P0020,Clothing,66,19,64.41,15,23.27,42.730000000000004,2.8,Overstock,0.0,66.39
P0001,Clothing,355,312,65.17,20,327.28,27.720000000000027,1.1,Overstock,0.0,67.5
P0002,Furniture,204,152,45.2,20,156.25,47.75,1.3,Overstock,0.0,44.34
P0003,Groceries,259,90,32.25,20,94.97,164.03,2.7,Overstock,0.0,29.71
P0004,Groceries,222,181,78.45,5,178.61,43.389999999999986,1.2,Overstock,0.0,80.49
P0005,Furniture,113,92,52.66,5,88.87,24.129999999999995,1.3,Overstock,0.0,52.84
P0006,Groceries,171,144,42.9,15,142.82,28.180000000000007,1.2,Overstock,0.0,41.9
P0007,Furniture,80,30,59.83,5,48.83,31.17,1.6,Overstock,0.0,64.32
P0008,Clothing,403,221,28.1,20,233.78,169.22,1.7,Overstock,0.0,28.74
P0009,Toys,80,26,38.54,15,43.48,36.52,1.8,Overstock,0.0,42.81
P0010,Toys,249,233,35.71,20,241.64,7.360000000000014,1.0,Healthy,0.0,36.21
P0011,Groceries,319,286,85.64,0,282.16,36.839999999999975,1.1,Overstock,0.0,83.74
P0012,Electronics,374,122,43.27,10,133.13,240.87,2.8,Overstock,0.0,38.99
P0013,Electronics,99,59,81.14,0,75.68,23.319999999999993,1.3,Overstock,0.0,77.35
P0014,Electronics,430,336,85.05,5,353.59,76.41000000000003,1.2,Overstock,0.0,86.12
P0015,Toys,246,183,89.6,0,187.01,58.99000000000001,1.3,Overstock,0.0,94.34
P0016,Furniture,413,375,89.91,15,387.43,25.569999999999993,1.1,Overstock,0.0,93.18
P0017,Toys,189,63,67.98,20,55.15,133.85,3.4,Overstock,0.0,66.83
P0018,Groceries,419,130,51.17,20,123.54,295.46,3.4,Overstock,0.0,50.28
P0019,Furniture,251,19,79.48,10,22.22,228.78,11.3,Overstock,0.0,75.15
P0020,Electronics,238,135,25.22,20,136.95,101.05000000000001,1.7,Overstock,0.0,26.07
P0001,Toys,83,10,36.53,5,3.87,79.13,21.4,Overstock,0.0,37.52
P0002,Toys,349,216,84.3,20,211.15,137.85,1.7,Overstock,0.0,81.52
P0003,Groceries,86,63,89.29,10,68.94,17.060000000000002,1.2,Overstock,0.0,91.96
P0004,Clothing,355,146,86.67,0,155.55,199.45,2.3,Overstock,0.0,89.9
P0005,Furniture,150,150,92.05,0,150.13,-0.12999999999999545,1.0,Healthy,0.0,87.6
P0006,Groceries,347,264,60.73,10,272.54,74.45999999999998,1.3,Overstock,0.0,64.22
P0007,Furniture,256,99,13.55,5,118.11,137.89,2.2,Overstock,0.0,14.18
P0008,Toys,200,32,47.32,15,34.71,165.29,5.8,Overstock,0.0,43.19
P0009,Groceries,345,338,32.25,20,345.58,-0.5799999999999841,1.0,Healthy,0.0,35.39
P0010,Toys,57,31,10.86,20,39.49,17.509999999999998,1.4,Overstock,0.0,12.48
P0011,Toys,338,259,24.89,5,261.25,76.75,1.3,Overstock,0.0,21.86
P0012,Toys,112,12,56.55,5,23.06,88.94,4.9,Overstock,0.0,55.23
P0013,Furniture,141,105,47.01,5,104.78,36.22,1.3,Overstock,0.0,44.91
P0014,Clothing,172,124,33.96,5,125.89,46.11,1.4,Overstock,0.0,35.01
P0015,Groceries,254,242,24.43,15,235.92,18.080000000000013,1.1,Overstock,0.0,24.55
P0016,Toys,346,325,89.72,15,322.41,23.589999999999975,1.1,Overstock,0.0,94.56
